2025/05/13,17:05:30,44.44,98769.53,705.15,72.39,34046498,-117846055
2025/05/13,17:05:31,44.53,98775.74,703.42,72.37,34046495,-117846055
2025/05/13,17:05:32,44.57,98774.06,703.89,72.32,34046490,-117846054
2025/05/13,17:05:33,44.47,98783.32,701.31,72.21,34046487,-117846052
2025/05/13,17:05:34,44.29,98775.13,703.59,72.16,34046486,-117846052
2025/05/13,17:05:35,44.44,98762.03,707.24,72.21,34046483,-117846052
2025/05/13,17:05:36,44.42,98773.26,704.11,72.19,34046481,-117846051
2025/05/13,17:05:37,45.09,98774.28,703.83,72.23,34046478,-117846050
2025/05/13,17:05:38,44.44,98774.11,703.87,72.23,34046476,-117846051
2025/05/13,17:05:39,44.44,98774.93,703.65,72.21,34046472,-117846050
2025/05/13,17:05:40,44.46,98772.44,704.34,72.21,34046471,-117846048
2025/05/13,17:05:41,44.46,98777.82,702.84,72.21,34046470,-117846047
2025/05/13,17:05:42,44.46,98775.13,703.59,72.23,34046470,-117846046
2025/05/13,17:05:43,44.44,98779.50,702.37,72.23,34046470,-117846046
2025/05/13,17:05:44,44.48,98779.50,702.37,72.19,34046470,-117846046
2025/05/13,17:05:45,44.50,98778.83,702.56,72.18,34046471,-117846045
2025/05/13,17:05:46,44.50,98783.36,701.29,72.12,34046471,-117846044
2025/05/13,17:05:47,44.49,98780.21,702.17,72.07,34046471,-117846043
2025/05/13,17:05:48,43.79,98771.47,704.61,72.07,34046471,-117846043
2025/05/13,17:05:49,44.46,98776.85,703.11,72.03,34046471,-117846043
